id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage
PG49720,Nils Tufvesson och hans moder: Bonderoman,"Geijerstam, Gustaf af",1858.0,1909.0,['sv'],3.0,{'Swedish fiction'},Text,324.15,59702.0,0.9954272888680447
PG29707,Jordens Inre,"Witt, Otto",1875.0,1923.0,['sv'],8.0,{'Science fiction'},Text,97.73,16206.0,0.9717388621498211
PG34014,Min Tants Planer: Komedi i en akt,"Nicolle, Henri",1820.0,1877.0,['sv'],4.0,{'Drama'},Text,39.08,7267.0,0.9891289390394936
PG14073,Berättelser från Finland,"Sten, Daniel",1846.0,1930.0,['sv'],4.0,{'Fiction'},Text,204.74,36702.0,0.977794125660727
PG27249,Ungdomsdrömmar: historisk berättelse,"Topelius, Zacharias",1818.0,1898.0,['sv'],2.0,{'Historical fiction'},Text,189.11,31897.0,0.9814716117503214
PG28610,Singoalla,"Rydberg, Viktor",1828.0,1895.0,['sv'],16.0,"{'Man-woman relationships -- Fiction', 'Middle Ages -- Fiction', 'Romanies -- Fiction'}",Text,224.94,38452.0,0.9820295433267451
PG52710,Räfskinnet: Berättelse från trettioåriga kriget,"Åberg, J. O. (Johan Olof)",1843.0,1898.0,['sv'],5.0,"{""Thirty Years' War, 1618-1648 -- Fiction"", 'Historical fiction'}",Text,109.85,18890.0,0.968131286394918
PG14144,Carl Wilhelm Scheele ett minnesblad på hundrade årsdagen af hans död,"Cleve, P. T. (Per Teodor)",1840.0,1905.0,['sv'],4.0,"{'Scheele, Carl Wilhelm, 1742-1786'}",Text,65.96,10045.0,0.9615729218516675
PG56715,Euripides' Elektra,Euripides,,-406.0,['sv'],7.0,set(),Text,56.21,9870.0,0.9394123606889564
PG52671,Förrädarens lön: Berättelse från sista finska kriget,"Åberg, J. O. (Johan Olof)",1843.0,1898.0,['sv'],23.0,"{'Russo-Swedish War, 1808-1809 -- Fiction'}",Text,62.37,10449.0,0.9644942099722461
PG53173,Helena Nybloms Sagor,"Nyblom, Helena",1843.0,1926.0,['sv'],7.0,{'Fairy tales'},Text,200.92,36987.0,0.9832103171384541
PG9951,Arbetets Herravälde,"Carnegie, Andrew",1835.0,1919.0,['sv'],20.0,"{'Business', 'United States -- Economic conditions', 'Wealth', 'Success in business'}",Text,391.97,62844.0,0.9798548787473744
PG26347,I marginalen,"Homén, Olaf",1879.0,1949.0,['sv'],5.0,"{'Literature, Modern -- 19th century', 'Literature, Modern -- 20th century'}",Text,356.75,56850.0,0.9716798592788038
PG56413,Träldomen i Norden: Ett blad ur den Svenska artbetsklassens älsta historia,"Sommarin, Emil",,,['sv'],6.0,set(),Text,37.54,5871.0,0.9652529381706694
PG54237,Prästgården: En Julhistoria,"Ossian-Nilsson, K. G.",,,['sv'],1.0,set(),Text,345.33,58182.0,0.968804784985047
PG53842,Anakreons sånger,Anacreon,,,['sv'],3.0,"{'Anacreon -- Parodies, imitations, etc.', 'Greek poetry -- Translations into Swedish'}",Text,28.54,4939.0,0.9196193561449686
PG50028,Utvandrarehistorier,"Zilliacus, Konni",1855.0,1924.0,['sv'],2.0,{'Finnish Americans -- Fiction'},Text,207.27,36061.0,0.9761237902443083
PG33791,Rättigheter och Skyldigheter gentemot Statskyrkan: En hjälpreda för svenska medborgare,"Stjernstedt, Georg",1876.0,1963.0,['sv'],2.0,{'Church and state -- Sweden'},Text,56.9,8341.0,0.9820165447788035
PG13371,Folkungaträdet,"Heidenstam, Verner von",1859.0,1940.0,['sv'],10.0,{'Swedish fiction'},Text,734.41,130481.0,0.9763643748898307
PG54571,Lärkan: Poetisk kalender,Various,,,['sv'],2.0,set(),Text,105.91,18686.0,0.9697634592743231
PG53114,Om mordet på Karl XII: Historisk och juridisk undersökning,"Hultgren, Olaf Johan",1827.0,,['sv'],6.0,"{'Sweden -- History -- Charles XII, 1697-1718', 'Charles XII, King of Sweden, 1682-1718'}",Text,61.46,9557.0,0.9605524746259286
PG56938,Skärgårdens vår,"Mörne, Arvid",,,['sv'],12.0,set(),Text,50.79,8736.0,0.9466575091575091
PG55044,En sommarsaga från Finland,"Alfthan, Johannes",1830.0,1893.0,['sv'],12.0,{'Fiction'},Text,202.25,33075.0,0.9699168556311414
PG15719,Baron Olson och andra historier,"Strömberg, Sigge",1885.0,1920.0,['sv'],6.0,"{'Swedish fiction', 'Humorous stories'}",Text,190.35,32429.0,0.9780135064294304
PG48307,Genom Canada: Reseskildringar från 1904,"Waldenström, P. (Paul)",1838.0,1917.0,['sv'],1.0,"{'Canada -- Description and travel', 'Swedes -- Canada', 'Canada -- Emigration and immigration'}",Text,141.26,23414.0,0.985863158793884
PG15731,Allvarsord om allting och ingenting,"Bülow, Waldemar",1864.0,1934.0,['sv'],5.0,{'Swedish wit and humor'},Text,93.92,15441.0,0.9665824752282883
PG21916,Villkor och möjligheter för kemisk storindustri i Sverige,"Larsson, Ernst",,,['sv'],3.0,{'Chemical industry -- Sweden'},Text,232.3,33802.0,0.9489379326667061
PG53853,Språket en spegel av kulturen,"Odhner, Einar",,,['sv'],7.0,set(),Text,85.97,13861.0,0.985787461222134
PG27418,"Barnavännen,  1905-03: Illustrerad Veckotidning för de Små",Various,,,['sv'],2.0,"{'Bible stories, Swedish -- Periodicals', 'Sunday school literature -- Periodicals', 'Christian education -- Periodicals', 'Svenska missionsförbundet -- Periodicals', ""Children's periodicals, Swedish""}",Text,89.03,15800.0,0.9884810126582279
PG52758,Om Tanke- och Yttrandefrihet,"Mill, John Stuart",1806.0,1873.0,['sv'],10.0,{'Freedom of speech'},Text,108.28,17312.0,0.9882740295748613
PG53343,Kardinalens frieri: En fågelhistoria,"Stratton-Porter, Gene",1863.0,1924.0,['sv'],22.0,"{'Birds', 'Cardinals (Birds)', 'Nature study'}",Text,145.46,25697.0,0.9826828034400903
PG46844,Murgrönan,"Carstens, Fredrika Wilhelmina",1808.0,1888.0,['sv'],2.0,{'Fiction'},Text,581.44,94230.0,0.9615196858749867
PG31047,Tjensteqvinnans son: En själs utvecklingshistoria,"Strindberg, August",1849.0,1912.0,['sv'],7.0,{'Autobiographical fiction'},Text,304.7,51756.0,0.9738967462709638
PG15753,Svensk diktning II: Selections from Swedish Poets with Brief Monographies,,,,['sv'],9.0,"{'Poets, Swedish', 'Swedish poetry'}",Text,260.54,42032.0,0.9590787971069661
PG48248,Indernas föreställningar om verldsskapelsen Jemförda med Finnarnes,"Donner, Otto",1835.0,1909.0,['sv'],3.0,"{'Indra (Hindu deity)', 'Mythology, Finno-Ugrian', 'Creation -- Comparative studies'}",Text,107.61,16703.0,0.942585164341735
PG57052,Röda rummet: Skildringar ur artist- och författarlivet,"Strindberg, August",1849.0,1912.0,['sv'],55.0,set(),Text,552.44,96154.0,0.98437922499324
PG50223,Nya utvandrarehistorier,"Zilliacus, Konni",1855.0,1924.0,['sv'],1.0,{'Finnish Americans -- Fiction'},Text,272.34,46990.0,0.9785699084911683
PG27417,"Barnavännen, 1905-02: Illustrerad Veckotidning för de Små",Various,,,['sv'],0.0,"{'Bible stories, Swedish -- Periodicals', 'Sunday school literature -- Periodicals', 'Christian education -- Periodicals', 'Svenska missionsförbundet -- Periodicals', ""Children's periodicals, Swedish""}",Text,69.08,12317.0,0.9889583502476252
PG31014,Den Underbara Spegeln,"Witt, Otto",1875.0,1923.0,['sv'],8.0,{'Science fiction'},Text,139.32,23738.0,0.9876569213918611
PG47799,Michaël Choræi Samlade skaldestycken,"Choraeus, Michaël",1774.0,1806.0,['sv'],8.0,{'Poetry'},Text,268.49,47996.0,0.973726977248104
PG48738,Wermlänningarne: Sorglustigt tal- sång- och dansspel i två afdelningar och sex indelningar,"Dahlgren, Fredrik August",1816.0,1895.0,['sv'],7.0,{'Swedish drama'},Text,89.75,17520.0,0.9597031963470319
PG27419,"Barnavännen, 1905-04: Illustrerad Veckotidning för de Små",Various,,,['sv'],1.0,"{'Bible stories, Swedish -- Periodicals', 'Sunday school literature -- Periodicals', 'Christian education -- Periodicals', 'Svenska missionsförbundet -- Periodicals', ""Children's periodicals, Swedish""}",Text,67.42,11844.0,0.9900371496116177
PG40094,Renlighet och frisk luft,"Öhrvall, Hjalmar",1851.0,1929.0,['sv'],3.0,"{'Hygiene', 'Health'}",Text,34.64,5372.0,0.9664929262844378
PG45330,Arvid Kurck och hans samtida,"Lindman, Volmar",1861.0,1939.0,['sv'],0.0,"{'Kurck, Arvid, 1464-1522 -- Fiction', 'Finland -- History -- To 1523 -- Fiction', 'Historical fiction'}",Text,244.78,40032.0,0.9664518385291767
PG15959,Dagdrömmar: En man utan humor I,"Hellström, Gustaf",1882.0,1953.0,['sv'],3.0,{'Fiction'},Text,519.65,92747.0,0.9876977152899824
PG51479,Friaren från landet: Lustspel,"Runeberg, Johan Ludvig",1804.0,1877.0,['sv'],28.0,"{'Comedies', 'Swedish drama'}",Text,32.46,6121.0,0.9815389642215324
PG48656,"Barnavännen, 1905-06: Illustrerad Veckotidning för de Små",Various,,,['sv'],1.0,"{'Bible stories, Swedish -- Periodicals', 'Sunday school literature -- Periodicals', 'Christian education -- Periodicals', 'Svenska missionsförbundet -- Periodicals', ""Children's periodicals, Swedish""}",Text,106.52,18994.0,0.9898915446983257
PG48676,Den bergtagna: En kärlekens tragedi,"Lundegård, Axel",1861.0,1930.0,['sv'],9.0,{'Swedish drama'},Text,141.95,26476.0,0.9898020849070857
PG26547,Blindskär,"Canth, Minna",1844.0,1897.0,['sv'],4.0,{'Fiction'},Text,142.48,25495.0,0.9884291037458325
PG51613,Engelsk-Svensk och Svensk-Engelsk Ordbok Med Fullständig Uttalsbeteckning,"Lönnkvist, Frederick",,,['sv'],37.0,"{'English language -- Dictionaries -- Swedish', 'Swedish language -- Dictionaries -- English', 'Swedish language -- Glossaries, vocabularies, etc.'}",Text,488.17,75469.0,0.9367024871139144
PG53883,Guvernanten Celias minnen,"Ingelius, Axel Gabriel",1822.0,1868.0,['sv'],2.0,{'Fiction'},Text,213.83,38216.0,0.983933431023655
PG41301,Kvinnlighet och erotik II.,"Leffler, Anne Charlotte",1849.0,1892.0,['sv'],23.0,{'Swedish fiction'},Text,293.59,52469.0,0.9866397301263603
PG15783,Utan anförare: Fem svenskors fjellvandring i Norge,"Wigström, Eva",1832.0,1901.0,['sv'],5.0,{'Norway -- Description and travel'},Text,225.5,37781.0,0.9534686747306848
PG9827,De vandrande djäknarne,"Rydberg, Viktor",1828.0,1895.0,['sv'],6.0,{'Swedish fiction'},Text,208.07,34719.0,0.9714853538408365
PG14670,Det går an,"Almqvist, C. J. L. (Carl Jonas Love)",1793.0,1866.0,['sv'],43.0,{'Swedish literature'},Text,207.71,36755.0,0.9850360495170725
PG52966,Elsa,"Björlin, Gustaf",1845.0,1922.0,['sv'],8.0,{'Swedish fiction'},Text,328.79,57227.0,0.9708529190766596
PG15724,"Vi Bookar, Krokar och Rothar: Ur en stadskrönika","Bergman, Hjalmar",1883.0,1931.0,['sv'],6.0,{'Swedish fiction'},Text,464.38,79554.0,0.9824647409306886
PG54200,Odysseia,Homer,-750.0,-650.0,['sv'],20.0,"{'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into Swedish'}",Text,651.13,109463.0,0.9237367877730375
PG49308,Den Gamles Minnen: Bilder från finska skogsbygden,"Berndtson, Fredrik",1820.0,1881.0,['sv'],2.0,{'Poetry'},Text,56.21,10014.0,0.9732374675454364
PG55524,Ysaïl: En berättelse från Chicago,"Berger, Henning",1872.0,1924.0,['sv'],10.0,set(),Text,239.77,39445.0,0.9536062872353911
PG26546,Noveller,"Canth, Minna",1844.0,1897.0,['sv'],9.0,"{'Short stories', 'Fiction'}",Text,201.32,35012.0,0.9857763052667656
PG49929,Ran: En dramatisk dikt,"Peterson-Berger, Wilhelm",1867.0,1942.0,['sv'],2.0,{'Operas -- Librettos'},Text,52.66,9316.0,0.971876341777587
PG48365,Öfversigt af Nordiska Mytologien,"Sundén, Daniel Anton",1828.0,1910.0,['sv'],6.0,"{'Mythology, Norse'}",Text,126.54,21229.0,0.9548730510151209
PG20518,Lifsbilder från finska hem 1: Bland fattigt folk,"Canth, Minna",1844.0,1897.0,['sv'],9.0,{'Fiction'},Text,97.99,17743.0,0.9892915515978132
PG30525,Det Nya Riket: Skildringar från attentatens och jubelfesternas tidevarv,"Strindberg, August",1849.0,1912.0,['sv'],14.0,{'Swedish literature'},Text,223.82,36175.0,0.9751485832757429
PG54113,Noveller och skizzer,"Alfthan, Johannes",1830.0,1893.0,['sv'],4.0,"{'Russia -- Description and travel', 'Poland -- Description and travel', 'Fiction'}",Text,291.9,48238.0,0.970707740785273
PG21862,Förvillelser,"Söderberg, Hjalmar",1869.0,1941.0,['sv'],12.0,{'Fiction'},Text,227.96,39875.0,0.9879874608150471
PG15761,"Om utvandringen, dess betydelse och orsaker: Föredrag, hållet i Stockholm den 25 och den 28 November samt i Upsala den 3 December 1881","Wicksell, Knut",1851.0,1926.0,['sv'],2.0,{'Sweden -- Emigration and immigration -- Economic aspects'},Text,165.67,25696.0,0.978868306351183
PG46962,Så slutades min lek: En tafla ur lifvet,"Kraftman, Maria",1812.0,1884.0,['sv'],8.0,{'Fiction'},Text,122.77,20710.0,0.9712699179140512
PG52884,Mjölnarflickan vid Lützen: Ett tvåhundrafemtioårigt minne,"Åberg, J. O. (Johan Olof)",1843.0,1898.0,['sv'],3.0,"{'Lützen, Battle of, Lützen, Germany, 1632 -- Fiction'}",Text,90.08,15323.0,0.9719376101285649
PG15703,Modern: En Berättelse,"Benedictsson, Victoria",1850.0,1888.0,['sv'],64.0,{'Swedish fiction'},Text,346.04,61587.0,0.9827885755110657
PG49997,Stjärnornas kungabarn 2: De tre: En tids- och karaktersstudie från drottning Kristinas dagar,"Topelius, Zacharias",1818.0,1898.0,['sv'],8.0,{'Historical fiction'},Text,427.62,71359.0,0.9722109334491795
PG54184,Snövit barnens julkalender 1918: Illustrerad läsning ur verklighetens och sagans värld,,,,['sv'],10.0,set(),Text,112.62,20268.0,0.9922537990921649
PG7285,"韓詩外傳, Vol. 1-2","Han, Ying, active 150 B.C.",,,['zh'],3.0,{'Shi jing'},Text,0.6,66.0,0.3787878787878788
PG27217,牛郎織女傳,"Zhu, Mingshi",1260.0,1340.0,['zh'],11.0,{'Chinese fiction'},Text,0.72,39.0,0.3076923076923077
PG52280,明鏡公案,Unknown,,,['zh'],16.0,{'Chinese fiction'},Text,0.68,45.0,0.17777777777777778
PG25421,圍爐夜話,"Wang, Yongbin",,,['zh'],14.0,"{'Quotations, Chinese', 'Conduct of life -- Early works to 1900', 'Aphorisms and apothegms'}",Text,0.09,6.0,0.0
PG25196,百家姓,Anonymous,,,['zh'],39.0,"{'Names, Personal -- Chinese'}",Text,3.22,523.0,0.9866156787762906
PG23825,施公案,Anonymous,,,['zh'],32.0,"{'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,29.62,1486.0,0.008075370121130552
PG23849,牡丹亭,"Tang, Xianzu",1550.0,1616.0,['zh'],26.0,"{'Dreams -- Drama', 'Chinese drama -- Ming dynasty, 1368-1644'}",Text,3.85,399.0,0.2681704260651629
PG23948,高士傳,"Huangfu, Mi",215.0,282.0,['zh'],10.0,"{'National characteristics, Chinese', 'China -- Biography'}",Text,0.74,90.0,0.28888888888888886
PG23838,楊家將,"Xiong, Damu, active 16th century",,,['zh'],17.0,"{'China -- History -- Song dynasty, 960-1279 -- Fiction'}",Text,2.03,243.0,0.4567901234567901
PG25329,春秋配,Unknown,,,['zh'],13.0,"{'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,0.88,52.0,0.34615384615384615
PG24060,李太白集,"Li, Bai",701.0,762.0,['zh'],46.0,"{'Chinese poetry -- Tang dynasty, 618-907'}",Text,3.77,332.0,0.4367469879518072
PG23907,無聲戲,"Li, Yu",1611.0,,['zh'],18.0,"{'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,0.42,27.0,0.48148148148148145
PG25324,玉台新詠,,,,['zh'],19.0,"{'Chinese poetry -- Qin and Han dynasties, 221 B.C.-220 A.D.', 'Chinese poetry -- 220-589'}",Text,0.19,27.0,0.4074074074074074
PG25501,易經,Anonymous,,,['zh'],164.0,"{'Chinese classics', 'Divination -- China'}",Text,1.59,211.0,0.8009478672985783
PG7407,棋經,"Zhang, Ni",,,['zh'],11.0,{'Go (Game) -- China'},Text,0.02,4.0,0.25
PG23913,莊子的故事,"Song, Ye",,,['zh'],17.0,{'Zhuangzi'},Text,0.72,51.0,0.0784313725490196
PG52206,隨園詩話,"Yuan, Mei",1716.0,1798.0,['zh'],46.0,{'Chinese poetry -- History and criticism'},Text,12.53,1959.0,0.9637570188871873
PG7273,搜神記 volume 18-20,"Gan, Bao, active 317-322",,,['zh'],2.0,{'Legends -- China'},Text,0.08,8.0,0.25
PG27026,豔異編,"Wang, Shizhen",1526.0,1590.0,['zh'],16.0,"{'Chinese fiction -- Ming dynasty, 1368-1644', 'Chinese fiction -- Tang dynasty, 618-907', 'Short stories, Chinese', 'Chinese fiction -- 960-1644'}",Text,4.84,438.0,0.1643835616438356
PG7217,人物志,"Liu, Shao, active 3rd century",,,['zh'],6.0,"{'Psychology -- Early works to 1850', 'Ability', 'Characters and characteristics', 'Anthropology -- Early to 1870', 'Leadership'}",Text,0.06,12.0,0.9166666666666666
PG7337,道德經,Laozi,,,['zh'],115.0,"{'Taoism -- Sacred books', 'Philosophy, Chinese'}",Text,1.19,84.0,0.7619047619047619
PG25162,池北偶談,"Wang, Shizhen",1634.0,1711.0,['zh'],23.0,"{'China -- History -- Qing dynasty, 1644-1912 -- Anecdotes'}",Text,0.85,81.0,0.1728395061728395
PG25417,李賀詩選,"Li, He",790.0,816.0,['zh'],23.0,"{'Chinese poetry -- Tang dynasty, 618-907'}",Text,0.6,74.0,0.8513513513513513
PG27686,狄公案,Anonymous,,,['zh'],24.0,"{'Di, Renjie, 629-700 -- Fiction'}",Text,3.85,219.0,0.1095890410958904
PG24040,菜根譚前後集,"Hong, Zicheng, active 1596",,,['zh'],7.0,"{'Conduct of life', 'Ethics -- China'}",Text,5.62,188.0,0.05851063829787234
PG7341,列子,"Liezi, active 4th century B.C.",,,['zh'],38.0,"{'Chinese classics', 'China -- Politics and government -- 960-1644', 'Taoism', 'China -- Politics and government -- 221 B.C.-960 A.D.', 'China -- Politics and government -- To 221 B.C.'}",Text,0.32,42.0,0.3333333333333333
PG24184,千字文,"Zhou, Xingsi",,521.0,['zh'],6.0,{'Chinese language -- Readers'},Text,3.22,523.0,0.9866156787762906
PG7455,顔氏家訓 — Volume 03 and 04,"Yan, Zhitui",531.0,591.0,['zh'],4.0,"{'Ethics -- China', 'Conduct of life', 'Chinese classics -- Bibliography', 'Philosophers -- China'}",Text,0.14,16.0,0.375
PG7288,"韓詩外傳, Vol. 7-8","Han, Ying, active 150 B.C.",,,['zh'],2.0,{'Shi jing'},Text,0.89,85.0,0.36470588235294116
PG52238,枕中記,"Shen, Jiji",,,['zh'],10.0,"{'Chinese fiction -- Tang dynasty, 618-907'}",Text,3.21,518.0,0.9864864864864865
PG25289,滄浪詩話,"Yan, Yu, active 12th century",,,['zh'],3.0,{'Chinese poetry -- History and criticism'},Text,0.07,8.0,0.625
PG56291,老殘遊記續集,"Liu, E",1857.0,1909.0,['zh'],7.0,set(),Text,0.54,47.0,0.48936170212765956
PG24143,星槎勝覽,"Fei, Xin",1388.0,1433.0,['zh'],3.0,{'Southeast Asia -- Description and travel -- Early works to 1800'},Text,0.31,30.0,0.2
PG7458,顔氏家訓,"Yan, Zhitui",531.0,591.0,['zh'],16.0,"{'Ethics -- China', 'Conduct of life', 'Philosophers -- China', 'Chinese classics -- Bibliography'}",Text,0.7,73.0,0.3561643835616438
PG7221,文淵閣四庫全書,Various,,,['zh'],34.0,set(),Text,10.51,1036.0,0.5752895752895753
PG25402,九命奇冤,"Wu, Jianren",1866.0,1910.0,['zh'],11.0,"{'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,2.27,113.0,0.3185840707964602
PG24039,老子,Laozi,,,['zh'],62.0,"{'Taoism', 'Philosophy, Chinese'}",Text,1.18,83.0,0.7710843373493976
PG25263,周禮,"Zhou, Gong",,-1105.0,['zh'],10.0,set(),Text,0.1,9.0,0.1111111111111111
PG23818,鏡花緣,"Li, Ruzhen",,,['zh'],15.0,"{'Fantasy fiction, Chinese', 'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,12.81,679.0,0.41384388807069217
PG52323,唐诗三百首,,,,['zh'],111.0,"{'Chinese poetry -- Tang dynasty, 618-907'}",Text,4.14,291.0,0.21649484536082475
PG27398,雞肋編,"Zhuang, Chuo",1078.0,,['zh'],6.0,"{'China -- History -- Song dynasty, 960-1279 -- Anecdotes'}",Text,0.1,17.0,0.47058823529411764
PG27122,老學庵筆記,"Lu, You",1125.0,1210.0,['zh'],6.0,"{'China -- History -- Song dynasty, 960-1279 -- Anecdotes'}",Text,0.17,23.0,0.30434782608695654
PG27172,庚巳編,"Lu, Can",1494.0,1551.0,['zh'],2.0,"{'China -- History -- Ming dynasty, 1368-1644 -- Anecdotes'}",Text,0.18,19.0,0.21052631578947367
PG24223,小爾雅,"Kong, Fu",,-208.0,['zh'],7.0,{'Chinese language -- Semantics'},Text,2.04,299.0,0.6755852842809364
PG26888,本草備要,"Wang, Ang",1615.0,,['zh'],9.0,{'Materia medica -- China'},Text,4.16,537.0,0.5288640595903166
PG25130,夜雨秋燈錄,"Xuan, Ding",1832.0,,['zh'],10.0,"{'Short stories, Chinese'}",Text,1.62,114.0,0.05263157894736842
PG24075,千字文,"Zhou, Xingsi",,521.0,['zh'],5.0,{'Chinese language -- Readers'},Text,3.22,523.0,0.9866156787762906
PG4574,粉妝樓21-30回,"Luo, Guanzhong",,,['zh'],3.0,"{'China -- History -- Tang dynasty, 618-907 -- Fiction'}",Text,2.82,223.0,0.3991031390134529
PG26979,海島算經,"Liu, Hui, active 3rd century-4th century",,,['zh'],8.0,{'Arithmetic -- Early works to 1900'},Text,0.0,2.0,0.0
PG25248,平妖傳,"Luo, Guanzhong",,,['zh'],7.0,"{'Chinese fiction -- Ming dynasty, 1368-1644'}",Text,1.38,80.0,0.2625
PG27105,玉支机,Tianhuazangzhuren,,,['zh'],5.0,set(),Text,1.47,80.0,0.3375
PG23951,西京雜記,"Liu, Xin",,23.0,['zh'],7.0,"{'China -- History -- Han dynasty, 202 B.C.-220 A.D. -- Anecdotes'}",Text,2.18,78.0,0.15384615384615385
PG25414,列仙傳,"Liu, Xiang",,,['zh'],18.0,{'Fairies -- China'},Text,0.59,72.0,0.3333333333333333
PG25284,五鳳吟,"Yunyangchichidaoren, active 17th century-18th century",,,['zh'],8.0,"{'Chinese fiction -- Qing dynasty, 1644-1912'}",Text,1.28,62.0,0.3225806451612903
